"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"03013910";"03013900";"2";"Vestre Høybråten";;""
"03013911";"03013900";"2";"Karihaugen";;""
"03013912";"03013900";"2";"Lundås";;""
"03013913";"03013900";"2";"Østre Høybråten";;""
"03013914";"03013900";"2";"Smedstua";;""
"03013915";"03013900";"2";"Tangerud";;""
"03013916";"03013900";"2";"Vestlidalen";;""
"03013917";"03013900";"2";"Stovner Senter";;""
"03013918";"03013900";"2";"Øvre Fossum";;""
"03013919";"03013900";"2";"Vestliberget";;""
"03013920";"03013900";"2";"Vestliskogen";;""
"03013921";"03013900";"2";"Forsheimer";;""
"03013922";"03013900";"2";"Stasjonsfjellet";;""
"03013923";"03013900";"2";"Stigenga";;""
"03014000";"";"1";"Grorud";;""
"03014001";"03014000";"2";"Rødtvet";;""
"03014002";"03014000";"2";"Ammerudskogen";;""
"03014003";"03014000";"2";"Ammerud";;""
"03014004";"03014000";"2";"Øvre Kaldbakken";;""
"03014005";"03014000";"2";"Nedre Kaldbakken";;""
"03014006";"03014000";"2";"Flaen";;""
"03014007";"03014000";"2";"Nedre Grorud";;""
"03014008";"03014000";"2";"Nedre Rommen";;""
"03014009";"03014000";"2";"Øvre Grorud";;""
"03014010";"03014000";"2";"Vestre Romsås";;""
"03014011";"03014000";"2";"Vestre Rommen";;""
"03014012";"03014000";"2";"Bjøråsen";;""
"03014013";"03014000";"2";"Svarttjern";;""
"03014014";"03014000";"2";"Apalløkka";;""
"03014015";"03014000";"2";"Ammerudgrenda";;""
"03014016";"03014000";"2";"Ammerudkollen";;""
"03014017";"03014000";"2";"Nordtvet";;""
"03014018";"03014000";"2";"Grønlund";;""
"03014100";"";"1";"Bjerke";;""
"03014101";"03014100";"2";"Øvre Disen";;""
"03014102";"03014100";"2";"Tonsen";;""
"03014103";"03014100";"2";"Tonsenhagen";;""
"03014104";"03014100";"2";"Årvoll";;""
"03014105";"03014100";"2";"Bjerkebanen";;""
"03014107";"03014100";"2";"Økern";;""
"03014108";"03014100";"2";"Risløkka";;""
"03014109";"03014100";"2";"Borrebekken";;""
"03014111";"03014100";"2";"Linderud";;""
"03014112";"03014100";"2";"Veitvet";;""
"03014113";"03014100";"2";"Sletteløkka";;""
"03014114";"03014100";"2";"Sandås";;""
"03014115";"03014100";"2";"Brobekk";;""
"03014116";"03014100";"2";"Kolsåslia";;""
"03014117";"03014100";"2";"Ymers Vei";;""
"03014118";"03014100";"2";"Sandbakken";;""
"03014119";"03014100";"2";"Nedre Linderud";;""
"03014120";"03014100";"2";"Veitvet Vest";;""
"03014121";"03014100";"2";"Veitvet Senter";;""
"03014122";"03014100";"2";"Bredtvet";;""
"03014123";"03014100";"2";"Refstad Sør";;""
"03014124";"03014100";"2";"Refstad Nord";;""
"03014125";"03014100";"2";"Vollebekk Sør";;""
"03014126";"03014100";"2";"Vollebekk Nord";;""
"03014200";"";"1";"Ulven";;""
"03014202";"03014200";"2";"Valle";;""
"03014203";"03014200";"2";"Etterstad";;""
"03014204";"03014200";"2";"Helsfyr";;""
"03014205";"03014200";"2";"Teisen";;""
"03014206";"03014200";"2";"Søndre Fjellhus";;""
"03014207";"03014200";"2";"Alnabru";;""
"03014208";"03014200";"2";"Nordre Fjellhus";;""
"03014209";"03014200";"2";"Nordre Hovin";;""
"03014210";"03014200";"2";"Brynseng";;""
"03014211";"03014200";"2";"Ensjø Øst";;""
"03014212";"03014200";"2";"Ensjø Vest";;""
"03014213";"03014200";"2";"Ensjø Nord";;""
"03014214";"03014200";"2";"Ensjø Sør";;""
"03014300";"";"1";"Hasle";;""
"03014301";"03014300";"2";"Aker Sykehus";;""
"03014304";"03014300";"2";"Søndre Hovin";;""
"03014306";"03014300";"2";"Nordre Sinsen";;""
"03014307";"03014300";"2";"Økern Senter";;""
"03014308";"03014300";"2";"Løren Øst";;""
"03014309";"03014300";"2";"Løren Vest";;""
"03014310";"03014300";"2";"Frydenberg Øst";;""
"03014311";"03014300";"2";"Frydenberg Nord";;""
"03014312";"03014300";"2";"Frydenberg Vest";;""
"03014313";"03014300";"2";"Lille Tøyen Nord";;""
"03014314";"03014300";"2";"Lille Tøyen Vest";;""
"03014315";"03014300";"2";"Lille Tøyen Øst";;""
"03014400";"";"1";"Grefsenlia";;""
"03014401";"03014400";"2";"Frysjå";;""
"03014402";"03014400";"2";"Kjelsås";;""
"03014403";"03014400";"2";"Grefsenplatået";;""
"03014405";"03014400";"2";"Lillo Terrasse";;""
"03014406";"03014400";"2";"Grefsen";;""
"03014407";"03014400";"2";"Disen";;""
"03014408";"03014400";"2";"Lofthus";;""
"03014409";"03014400";"2";"Myrer";;""
"03014410";"03014400";"2";"Rønningen";;""
"03014411";"03014400";"2";"Brekke";;""
"03014412";"03014400";"2";"Nordre Åsen";;""
"03014413";"03014400";"2";"Brekkestranda";;""
"03014414";"03014400";"2";"Nordre Grefsen";;""
"03014415";"03014400";"2";"Storo";;""
